text,label
.@humana_cat recupera més de set tones de tèxtil usat per a donar-les una finalitat social a @canovesisamalus https://t.co/qXku8Ma4lD https://t.co/GoheHbeu8M,2
"Enric Millo sobre l'1-O:  Vam veure exercir la violència contra agents de la policia judicial de manera clara. Els Mossos no van impedir el referèndum, no revelo cap secret  https://t.co/LBWuicaiMG #JudiciTV3CatRàdio https://t.co/LFqhWim5pe",2
"Ahir al vespre hi havia 4 trams totalment plens de la Diagonal, ara mateix ja n'hi ha 9! Aquesta Diada serà espectacular!  #PrimeraDiada #Diada2018 #11S2018 #DiadaEnCompanyia #11S",1
"#anàlisi interessant  I si donar diners fos la millor política social? , via @lleiengel: https://t.co/WAOSCmlNll",0
"Comença la segona setmana del judici del procés. Ho fa amb les declaracions de Jordi Turull i Raül Romeva, que optaran per estratègies diferents. Tot plegat, a l'ombra de l'avançament de les eleccions. L'anàlisi de @DavidMelgarejo_ https://t.co/5IK10smcfK #JudiciTV3CatRàdio https://t.co/vtdgIeTWkg",2
@EnricMillo @manuelvalls Ara t’afiliaras al seu partit o ja n’has tingut prou de tant moviment?,0
Millo sosté que li va ser impossible que Puigdemont oblidés el seu plantejament  suïcida  del referèndum #JudiciProcés https://t.co/pSygiyQ7ip,2
El @govern recupera un decreto que firmó en 2015 Felip Puig https://t.co/y3uxpSboS7,0
La intervenció del Ministeri Fiscal posa de manifest que es tracta d'un judici polític . Entrevista a l'advocada @isaelbal sobre el #Judici1OET https://t.co/J1YFYftHPM vía @ElTemps_cat,1
Ya me jodería deciet6que mi chavala va mal!!! Va increíble https://t.co/NDyRZulh9B,2
"L'Hospitalet és, de les 20 ciutats espanyoles més grans, on surt més a compte posar un pis a lloger. D'aquí a uns minuts entrevistarem a @nuriamarinlh, alcaldessa de l'Hospitalet [@LHAjuntament]. Escolta la conversa a @SERCatalunya https://t.co/xv0Z3pYsVI",0
"Em costa de creure que les mobilitzacions populars pacífiques al carrer siguin la clau per a fer efectiva la república. Si així fos, amb les mobilitzacions increïbles que hem fet, ja fórem independents. No oblidem que Espanya és més Sudamericana que Europea. Aquí tot va a òsties.",0
"🇦🇷Cada any, 1300 bibliotecaris argentins van a 🛒comprar amb preus especials a la @ferialibro. Enguany, 5 bibliotecaris hi serem per comprar i intercanviar coneixements. #Desiderata @ACEcultura 📲 https://t.co/adi0Ltn3Vn https://t.co/OOkyco618Y",2
"🎙@jmespejosaav a @AquiCuni “Fa un any va haver molta tensió al Parlament i a la Mesa. Quan tu estàs al Parlament, que és el temple de la democràcia, i veus que la presidenta del Parlament vol saltar-se la llei es creen situacions de molta tensió”",0
"@KRLS @Europarl_EN @Europarl_CAT @ramontremosa @llenguacat Hem de felicitar-els tot i que tenen l'obligació de recolzar i empènyer les llengües oficials. Això és el que passa quan vivim havent perdut la iniciativa. #INDEPENDÈNCIA, Europa  complirà els seus compromisos només amb fets consumats.",1
M'agraden moltíssim aquestes paraules del MHP @QuimTorraiPla. Vénen del cor i descriuen a 100 % el que constitueix  ser i o sentir-se  català/catalana. #Catalunya = #MésQueUnPaís! https://t.co/jy3TOkiegl,1
"Bona entrevista i Maduro incidint en les incoherències hipòcrites de la UE, @pablocasado_ @sanchezcastejon que tracten Veneçuela amb mentalitat de superioritat occidental i d'espanyols colonialistes.A Espanya ningú ha pogut votar pel tipus de règim i ens can imposar els Borbons https://t.co/COOQOptaS4",0
"7. Quina puta diferència suposa per Espanya ser governada per algú que justifica a l'exterior que un referèndum és com una violació o per algú que es vanagloria d'haver impedit per la força un referèndum?  8. Borrell, Guerra, Celaa, Marlaska són millors que Rajoy, Soraya, Casado?",1
"Els qui estaven entusiasmats amb el govern de Sánchez, on són després de dues baixes en tres mesos (una per frau fiscal i l'altra per falsificar documents)? Gran criteri de selecció so far.",1
"@Manelindi No poden contestar això, perquè aquestos estafadors no faran res.",0
RT @esport3: ⚽ Un final d'infart torna a deixar el @PSG_inside fora de la #ChampionsTV3  https://t.co/rvZtjXFHn1,2
Hi ha dos camins. Afrontar el debat de cap on anem i amb qui o continuar el xantatge emocional (presentar presos a eleccions europees) per tal de fer sobreviure les estructures autonomistes.   El primer ens fa avançar. El segon ens té  paralitzats.,1
"ANÀLISI DISCURS @QuimTorraiPla  1-tinguem clar q el discurs no era el “seu”, estava consensuat amb @Esquerra_ERC @Pdemocratacat  @JuntsXCat presos i exiliats... 2-massa equilibris x fer uns sol full de ruta clar. Tot i així x mi positiu 3- 👇👇👇",1
"Malgrat els @mossos malgrat la @barcelona_GUB #ElPoderDelPoble reclama #LlibertatPresesPolitiques. Gràcies a totes les entitats d #Vallcarca q hi van participar, al @CDRFarro @CDRStGenisMontb i un immens agraïment al @CDR_Vallvidrera. Ara #RiveraQuitameEste https://t.co/m3zx64d5s3",1
"De tot el que va passar la tardor de 2017, el setge policial a la seu de la CUP és un dels fets més greus (el més greu després d’hostiar la gent), i gairebé no se n’ha parlat.",0
"@SoCal_CAT Vota Democràcia, ara estem amb Democràcia? Amb presos polítics?",1
RT @sergi_pages: Ànims als que els voteu pensant que volen la independència.,1
"Demà torna al @teatrelliure 'Davant la jubilació' de #ThomasBernhard. A #Pausa40 la #PaulaBlanco, ajudanta de direcció del muntatge, ens va regalar aquesta conversa amb el gran #KrystianLupa https://t.co/RpNMHFK6YK https://t.co/7T0FO90bO0",2
Tenim els accessos taponats a la Plaça. No els deixarem entrar  #NoPassaran https://t.co/Z04KnQHaOu,1
"@EsterRubio2 @Observer2029 De fet, imagino que des de l'exterior també s'ha transmès la  necessitat  de demostrar que som més del 50% en alguna votació homologable (eleccions, consulta, referèndum) i on participin el gruix de cada opció",1
podemospartido suspèn un acte a Barcelona i corrobora la crisi de partit https://t.co/BvjoA37zpA,2
@oscsrciut @andreubarnils @lacity65 Tens el telèfon del no indepe que li va fer? És que m'agradaria felicitar-lo pel negociàs que va fer.,0
"Potser més que #OmplimLledoners  hem de començar a pensar en #BuidemLledoners . Menys #LlibertatPresosPolítics  i més  #AllibereuPresosPolítics Per ells com a persones i sobretot pq són el símbol que la nostra democràcia, els nostres drets i la nostra llibertat està entre reixes https://t.co/pGhm5xB9WO",1
Vols la independència de Catalunya? Aturada indefinida de país. Tens por o excuses per no fer aturada indefinida de país? No tindràs mai la independència de Catalunya. Però si votes anti-sistema el 28A pots retrasar l'aplicació dura del 155.,1
Nens “youtubers”: el Consell de l’Audiovisual de Catalunya alerta que la majoria dels temes que tracten fomenten els estereotips de gènere https://t.co/A6aiSqcR0h,0
RT @Isa45891351: Per fi podré fer la meva  #PrimeraDiada,0
No es guerra d llengües. Es imposició d'un govern autoritari i intransigent q censura una llengua en benefici d la d sempre. https://t.co/95M4NUZvdy,1
"M’oloro q en poques setmanes tant Casado com Rivera quedaran molt debilitats i @sanchezcastejon aprofitarà x fer un pas més en l’alliberament dels presos... Si fos així, hauríem d’entendre q la fase de negociació (amb mediació) ja està en marxa... Segueix...👇👇👇",1
"Quarta sessió del judici. Ara mateix,  7:54h, acaben d’arribar les furgonetes de la Guàrdia Civil que porten els processats des de Soto del Real.#JudiciTV3CatRàdio https://t.co/XOxNXaflCE",2
Dirigents del PSOE temen que convocar eleccions abans de maig sigui un desastre polític https://t.co/PkUsVxB2Fq,2
"Aquests energúmens, escalfacadires que ocupen el govern ara demanen que ens mobilitzem pel #judiciFARSA Per la meva part, prefereixo dedicar el meu temps a fer altres coses i d'aquí a uns mesos quan acabi el xou, ja veure el documental del Roures.",0
"@jordi_canyas Raholas, Talegones y Piqués al auxilio del “procés”. 😂😂😂",0
Orgull i dignitat. I repeteixo les vegades que calgui. Jo no veig violència en llençar 4 polvos i no deixar un metro al feixisme. CAP. Orgull i dignitat només 👌 https://t.co/YBKS3kGU8k,1
@elconfidencial Puessssss..... wellcome back cabify.,0
Jo crec que em posaré de frase de perfil de Twitter  no me han matado nunca . Em defineix bastant en tant que estic viu.,2
Exigim al Delegat del Govern @JuanCFulgencio la posada en llibertat de Carmen que està al calaboç a la espera de ser expulsada de manera exprés #CarmenSeQueda,0
"@CapitaNoctas En tot cas, saps que valoro la teva opinió i el teu criteri, i t'agraeixo que m'estiris de les orelles quan ho creguis convenient.",0
@martarams Si podeu emetre'l sense problema,2
Raül Romeva ha explicat que “manifestar-se no pot considerar-se mai un alçament”. També ha afegit que el que va veure el 20-S “va ser l'exercici pacífic del dret a la manifestació” https://t.co/DTiYZpM3XU #JudiciTV3CatRàdio #Play324 https://t.co/LTtiCslAnc,2
"@naciodigital @estercapella @KRLS @OriMarch El que heu de fer és plegar,qui té por,no pot manar.Farta de tots vosaltres.Investiu al MHP Carles Puigdemont @KRLS",1
"@oserrar2 @RibesAlicia @CUPSantMarti @CDRPoblenou @cupnacional @ClotDecideix @CDRCatOficial Vosaltres si que no passareu. Som catalans i d'aqui no ens moveu..Els carrers també són nostres, a veure si us entereu!!",0
"Recuperem l'1 d'octubre.  Pel matí, estigueu atentes a les convocatòries dels #CDR!  I a la tarda... ens veiem a #Barcelona!  #1OAlCarrer  #TardorCalenta  #RepúblicaCatalana  #CDRenXarxa https://t.co/HhCTK05sbM",1
"El senyor Espejo-Saavedra ignora  que el procediment de lectura única, després de ser suspès pel TC, va ser avalat per aquest i aprovat. Tenim a Judas a casa. #JudiciTV3CatRadio",1
"Sóc un ciutadà català que voldria en @KRLS investit President de la Generalitat de la República de Catalunya.  Per demanar quelcom, eh?  Res de l'altre mon, sols democràcia. https://t.co/KNtEA5TlKc",1
He pensat que terrassa podria ser healthy soil també,0
"Us presentem un dels carrers més cèntrics, bruts i pudents de Barcelona. Estalviem les imatges desagradables però la gent hi defeca, es droga, orina, llença brossa i roba. És el Carrer de’n Roca i els veïns no podem més.  #BCNCOMTU #FORApolítics #HOLAgestió #Barcelona https://t.co/DhMHoi0YTg",1
"@DavidGR1714 Els funcionaris han guanyat la seva plaça a unes oposicions. Jo mateixa sóc funcionària de la Seguretat Social i han passat governs del PSOE i del PP, i  continuu al mateix lloc. Els alts càrrecs són polítics i sí que canvien amb el govern de torn...",0
#vaga #8deMarç!! 💪🏽💪🏽💪💪🏿💪🏾💪🏽💪🏻👏🏻👏🏿👏🏽👏🏼👏🏼👏🏿👏🏻👏🏻a #Mataró  #8MCadaDia #EnsPlantem #8M2019⁠ ⁠⁠ ⁠ @ccoocatalunya @DonesCCOOCat https://t.co/liwIyjjXYb,2
@UGJaume Noooooo.....per favor 2M indys HEM DE DESBORDAR AMB VOTS= ESCONS al Congreso. Cal putejar tant com podem España! #JudiciProcés #judicidelavergonya #JoAcuso #fachas #MarcaEspaña #españaglobal #freedom #Catalonia #FreeTothom #LlibertatPresosPoliticsiexiliats https://t.co/DTJjmxvZXW,1
RT @Mes_324: ▶ Helena Janeczek ens presenta el llibre  La noia amb la Leica  https://t.co/TT2Kret7cb #Més324 #JudiciTV3CatRàdio,2
"Dit això, una cosa no comporta necessàriament l'altre i seria injust amb ell no esmentar que m'ha arribat que fa molt bona feina allà on exerceix el càrrec. La fiscalització del govern i sottogoverno ha de ser justa amb tots els aspectes de la fiscalització.",0
RT @ForesJuliana: Mai tan ben dit. El #CasPasqual és també un cas de deixadesa política i neglicència de control! https://t.co/SgGOopkmUc,2
"Fem un recull dels lemes més divertits que haguem vist o sentit avui, així no se’ns obliden per l’any que ve. #8M #VagaFeminista2019 #Vaga8MOsonaLluçanès @LaFetillera @Acp1721 @carlaa_solids",2
"Sebastián Trapote sobre l'1-O:  La instrucció era que, si la policia autonòmica no feia el que havia de fer, nosaltres els substituiríem  https://t.co/5gW9nlzp1l #JudiciTV3CatRàdio https://t.co/EkV25WmmeB",2
"Però que pilotes parles tú de pinces, cretí !!  El teu partit “republicà” i d’”esquerres”, va votar l’aplicació del 155 contra (repeteixo), CON-TRA Catalunya, amb PP y C’s !!! Els fundadors del PSC et fotrien un joc de collejas a ma canviada..., per mindundi... @miqueliceta https://t.co/13kAXXL77t",1
"#NoSurrenderCAT Potser defallim, però ens aixequem molt depressa per seguir lluitant, no renunciarem... mai! #NoSurrenderCAT https://t.co/IDxmn0YuWn",1
Antonio Tajani: AGRADECIMIENTO AL PRESIDENTE TAJANI POR NO AUTORIZAR A PUIGDEMONT EN EL PARLAMENTO EUROPEO - ¡Firma la petición! #LaSilenciosaCat https://t.co/zkWJ3C0lrv vía @change_es,0
RT @JuanPoz9: @er_pllo @ilusoaluso @CatalunyaRadio ¡Pública? A CAT? Impossible!,0
.@socialistes_cat celebrarà els dies dos i tres de març un Consell nacional extraordinàri per decidir els caps de llista de les quatre circumscripcions catalanes de cara a les eleccions del #28A. @meritxell_batet pren força com a candidata per Barcelona. https://t.co/iY7eCsLJCs,2
Diego Pérez de los Cobos:  Per part de les forces de seguretat de l'Estat no hi va haver cap càrrega policial. Sempre van tenir una actuació exquisida i proporcionada  https://t.co/pePpntSCxi #JudiciTV3CatRàdio https://t.co/GfnO94rfPw,2
"@albertdmcat @DFerrerC @jcanadellb @FulvioCapitanio @angelfontcatal1 @gallifantes @CNICatalunya @KRLS Ara, tothom sabem fer una regla de tres amb la participació i el resultat. No és científic, però ens en dóna una idea prou clara que els acollonits són ells! Aneu a votar en massa!!!",1
"Tot ballant la Santa Espina a la Catedral, en honor als nostres presos i exiliats.  Visca la sardana! #Merce2018 #LlibertatPresosPoliticsiExiliats https://t.co/2siFrqIXBL",1
@mariona_5555 @PSOE @socialistes_cat @vox Per què sou uns ignorants q us empasseu totes les mentides dels vostres amos.  https://t.co/mtF9Kp08i8,0
"RT @elnacionalcat: Malgrat tants vincles sentimentals de Letícia amb Catalunya, ha decidit no tornar a posar-hi un peu | Via @en_blau https…",2
@ElementLeague No me podria negar a esta oferta :v,0
"'La trampa del #Fairy' ha causat furor a les xarxes socials: l'#expertUOC👥 @ferranlalueza assegura que «que si la marca ho hagués aprofitat entrant al joc amb alguna broma, fins i tot hi hauria hagut un repunt de vendes» #LaUOCalsMitjans ⬇️https://t.co/ck5DIXHeHa",1
"🏦 @MarilenBarcelo  Al govern només l'interessa el revisionisme històric. Vostès viuen estancats en el passat. Al Sr. Asens per parlar del passat sempre el trobem, ara per parlar de les seves funcions a l'ajuntament com són cultura i esport, ni està ni se l'espera  #pleBCN https://t.co/9CUTnHv73k",0
"Pràcticament tothom dóna per segura la independència de Catalunya excepte el quartet cañí: Sánchez, Casado, Iglesias, Rivera https://t.co/JH3o024C2h",1
Investiguen una violació en un restaurant discoteca del Port Olímpic https://t.co/xPeQ7XCDi8 https://t.co/rO6KoAjAjO,2
"Diu @junqueras que  quizás pongo mucha pasión pero es q hace más de un año que no me dejan hablar . I aquests dies, amb les declaracions dels presos polítics, queda clar perquè els volen silenciar. Al teu costat, Oriol! Gràcies per la defensa de drets i llibertats col·lectives.",1
"@soler_toni Ho dius per en puchi les gallines?,et.recordo que ell es el fugat!!",0
