text,label,lang_detected
"Por cierto, me voy a dar clases de Español a los extranjeros, es curioso no me piden que les enseñe catalán . Oops, se me olvidaba decir que algunos extranjeros no saben ni que existe la lengua catalana.  Pero sí la lengua. Española. Oh lo siento indepes! https://t.co/dgSwqpjXTz",0,es
"La única realidad es que está vendido y rendido a los pies del separatismo totalitario catalán, despreciando a los catalanes que sufren la #TiraniaNacionalista del @govern o, mejor llamado #Genestapo.  #LaSilenciosaCat #SanchezDimision #EleccionesYa  https://t.co/mgiouRUy5P",0,es
"Como dijo Puigdemont: “Los estadounidenses son libres, en resumen, de estar en desacuerdo con la ley, pero no de desobedecerla.”   #CitasEstiloPedroSánchez",0,es
Cada vez que escucho a @InesArrimadas me reafirmo en que es la mejor política que jamás ha tenido España. #L6Narrimadas https://t.co/euv4GoOpHl,0,es
"@CODEXREVISUS @CDRTabarnia @AlfonsoIXLeon @marianpy1 @vlc_JI @jordivergesb @silvia_yucca @cava_SEdR @airebros @ochoabravo32 @RafaColono @David_n_Goliat @anguestar @MontseG94398156 @2Emprenyat @RamonBerenguerI @lovenjaire @Capdecul1 @rumbletoe @canilero9 @auroraborreal88 @ElPaco17170917 @Julii1985 @LauraFangs @may_adell @bla_7863 @JordiMasFont @Morafanova @barnazen @ap_poch @crmontoro @Jrgen27307674 @kiko0243 @Argumentosepara @JesusFase2 @Ibermensch @states_spain @33Joanot @TabarniaSur @fhaherrera @serem1infern @Blamitter @berguetanu @Oletros @hlcannibal @vivi190473 @mosnunez @nuriapatona @Sam46a @VictorTabarnia Todo eso sería muy bonito para ti si esa citación se hubiera hecho efectiva el 30 de octubre, día en la que Puigdemont viajó a Belgica, lo malo es que esa citación la emitió el 31 de octubre.  A ver COCO, vamos a enseñar a PALETO que el 30 de octubre es anterior al 31 https://t.co/FL47HzN6cs",1,es
"@FuensantaLM @ingenius6 Para que unos cuantos gandules puedan vivir sin tener que trabajar. Vivir muy bien por cierto, a costa de todos los españoles. Pero lo que dice @vox_es que cada cual se pague sus vicios y que partidos políticos y sindicatos dejen de chupar de todos es de extrema derecha",0,es
"??? Yo tampoco, pues más de una vez, él o sus mandados, han dicho por activa o pasiva que,  cuanto peor le vaya a España, mejor para Catalunya y el proceso independentistas. Se les permite todo, hasta dar mítines en los juicios. https://t.co/MTkbKX1ayy",1,es
"Ayer Évole le dijo a Alfonso Guerra, que llamar golpista a Puigdemont “no ayuda”. Pero llamar “derecha trifalica” y “trifachito” a los líderes de PP, C’s y VOX, o fascistas a quienes fueron a manifestarse a Colón, eso si ayuda.",0,es
"@Moifisus @eamorell @Pous Pues puede ser. No hay problema. Es la historia. No hay nada inmutable. Pero a cataluña la estáis destrozando  precisamente porque os han metido que es una unidad inmutable, intemporal y eterna. Y además os han dicho que algo hay que hacer con la mayoría no independentista",0,es
"Impresionante reportaje acerca del exilio, de todo lo que perdimos por la victoria del fascismo español. Gracias a quienes sostienen en su memoria el recuerdo de tanta dignidad. https://t.co/isLtJSC1MY",1,es
"@Armada_esp El 28% no, el 100% están en riesgo. ¿O os pensáis que los enemigos de España (separatistas, terroristas y demás) con la de millones robados, no van a influir en el progreso potencial y futuro de nuestra economía?",0,es
"1) ¿CUÁL ES EL OBJETIVO DEL VIAJE A WATERLOO? Cuando ayer anunció Arrimadas en un vídeo que iba a Waterloo a decirle un montón de cosas a Puigdemont, me pareció una idea estúpida, pero entendí que se refería a manifestarse delante de la casa del fugado.",0,es
"Con nuestros impuestos, Centro de Normalización Lingüística y adoctrinamiento. No es la lengua, es la identidad nacional, es el independentismo https://t.co/ZgAzXamjnX",0,es
"Con lo de Montserrat del Toro, los indepes han cambiado sus lazos amarillos por otro símbolo amarillo.  ¡Qué vergüenza dais, en serio!  #JuicioProces https://t.co/hm1wjckOpq",0,es
? Vuelve a escuchar #LaFirma de @abarceloh25:  Sánchez le compra los argumentos a los independentistas  ?? https://t.co/ZgQ0TyANtu https://t.co/1zGm2wFH9M,0,es
"El Comité Ejecutivo Nacional de VOX, reunido esta tarde, ha decidido por unanimidad concurrir a las próximas elecciones a Cortes Generales y presentar candidaturas en ambas cámaras y en todas las circunscripciones. 🇪🇸 #AhoraVOX #EspañaViva #VOXenTodaEspaña",0,es
"La endogamia borbónica y defectos genéticos a cuantas generaciones aparece, últimamente No se repite mucho...?  #L6Narrimadas https://t.co/YPUEBEhjOa",1,es
"Nadie , salvo Los  Chinos  que las fabricaron Sabía nada ...,La ANC no sabía donde estaban las urnas del referéndum, según Jordi Sànchez   https://t.co/mbEgEMlvyO",0,es
Leed a Don Julio que sabe de lo que habla en relación a temas publicitarios sobre los que han declarado testigos está tarde. 👇  #JuicioDelProces https://t.co/KrjzDceW11,0,es
🔴DIRECTO | Vicent Nos fue contactado por Puigdemont y Junqueras para elaborar un software de votación que funcionaba con la tecnología blockchain y Ethereum. https://t.co/HNzUg305fw,2,es
@bolkonskirostow @superwomanroja Formulo la pregunta de nuevo: ¿Tienes datos que demuestren q la mayoría de indepes vascos son cómplices del terrorismo?,1,es
"Quizá han interiorizado demasiado el “a por ellos”, quizá en los medios de extrema izquierda y separatistas (valga la redundancia) no les mostraron que @policia y @guardiacivil RETROCEDIERON.   ???? https://t.co/pAoKpWILcN",0,es
"Como me hubiera gustado verle el careto a quimtorra, cuando se ha enterado que la Eurocámara acepta la conferencia de Vox y a la de Puigdemont le dió el patadón. Se cabrea y dice:   que vergonya",0,es
"#JoAcuso #JudiciAlaDemocràcia Veamos como te digo Irene @lozanoirene que eres tonta, imbécil, idiota, inútil, irresponsable, estúpida, torpe, inculta, majadera, boba, necia, majadera, mentecata, mema, lela, simple y que no mereces ni el aire que respiras, sin que te ofendas ?? https://t.co/JY69N7f06g",1,es
"Cuando Mas echó a los consejeros de Unió, dijo que ahora sí que tenemos un gobierno indepe. Neus Munté ascendió de consejera de Bienestar Social a vicepresidenta y portavoz https://t.co/3Xg9DQgpMN",0,es
"PP y PSOE, representados por dos buenos políticos como Ignacio Salafranca y @perejoanpons, coincidieron frente a Vox en defender la inmigración como valor que hay que saber gestionar. Y todos dijeron aspirar a más Europa salvo, de nuevo, Vox que fue muy hostil con la unión fiscal",1,es
RT @pucherazo1: La monarquía es sin ningún genero de duda el mayor timo de la democracia española  #BésameElCuloFelipe https://t.co/cQms0oH…,1,es
? @Santi_ABASCAL: “Vamos a trabajar por ser determinantes para acabar con el separatismo en España. A Cs el cordón sanitario le va a resultar ser una soga al cuello”. #LRAbascal https://t.co/OqcvWrpaJy,0,es
"Los expertos aconsejan no precipitarse, desechar la idea del amor romántico y de que se debe cambiar para ser amado @RocioCarmonaF https://t.co/3BXJ8UyCz4",2,es
"@LuciaVidaldePu1 @Jpiter60190533 @ElenaMarin_RSE @KRLS @jordialapreso Sería la generación anterior a la que ahora impide la investigación de la relación entre el CNI y el imán de Ripoll. Me da igual políticos, como policías o toreros, inquisidores o conquistadores: muertos de hambre que no saben crear riqueza y la roban a porrazos ¡a mí la legión!",1,es
@BeatrizTalegon Bea para diferenciar quiénes son los raros y quienes forman parte de la tendencia sólo tenemos que analizar todas aquellas democracias que contemplan el derecho de secesión o autodeterminación en su propia constitución.  Está claro quién es el raro por estadísticas.,0,es
"@Onthewaytoindy @Chania43447203 @KhommonNoise Todo fachas , todos fachas , todos fachas , todos fachas !!!!! Mira niña el único facha es tu presidente el mermao torra y tú otro presi el fugado cagon , eso es fascismo !!!! Y ahora ponte a llorar , que os queda mucho muchooooooo",0,es
Declara ante mandos independentistas. Todo el apoyo para este hombre y todos los policías autonómicos de Cataluña que sufren acoso y purgas por ser leales a España y a la CE. Urge @PAxPasarela para ellos y la disolución del cuerpo faccioso usado para antentar contra España. https://t.co/yHt5i0ErGl,0,es
"En el Sindicato Minero de Napoleón Gómez Urrutia un trabajador no puede exigir cuentas claras, si no va a las marchas le quitan su trabajo y su sueldo 5 años, si cambia de equipo sin avisar, también lo castigan¿Eso es democrático? ¿es legal? @OITMexico @CIDH @ONU_derechos @CNDH https://t.co/mndmmgJyAe",2,es
RT @saralidiaester: ERC está reventan el independentisme desde dintre o pel pacte de Junqueras amb Soraya o per partidisme pur i dur.  http…,1,es
"#1O Nieto confunde la dependencia funcional y la orgánica. La policía depende siempre orgánicamente de la autoridad gubernativa; funcionalmente del juez, cuando actúa como policía judicial. Por tanto, de  lo de las armas  corresponde a Interior, no al juez",1,es
"Entre ex ciu, hijos de, amigos y pago favores (aqui cuenta mas cuan radical eres mejor, no tu Cv) Lo mas radical del elenco, con una media de 80mil eur  El poble? A treballar.  Torra se rodea de independentistas duros: los nuevos 'talibanes' de Cataluña https://t.co/3OubRCOJoe",0,es
Postales nocturnas de un lugar mágico llamado San Francisco de Campeche! 🌟   #campechealdia #periodicodigital #campeche #visitcampeche #postales #mexicomagico #patrimonio #plaza #villa #heritage #portales https://t.co/j3cL7wFvLg,2,es
"¿Qué dijo Trapero?  Millo:  Mantenía una posición matizada  entre la posición del Gobierno catalán y que los Mossos  siempre habían cumplido con el mandato judicial , sin llegar a contradecir a los políticos.  Se impuso la línea política por encima del criterio profesional",0,es
"Soy #Española?? y no quiero en el gobierno a trileros como @sanchezcastejon, que por estar en un sillón, venden #ESPAÑA?? a los que la quieren romper. #AsíNO. #ContratoConEspaña #CasadoPresidente #Elecciones28Abril #elecciones2019votoderechas #VIVAESPAÑA?? https://t.co/wtV9D0mhGc",1,es
"#EnDirecto: Forn niega que hubiera enfrentamientos entre Mossos y Policía el 1-O:  Si se produjeron, fueron muy minoritarios  https://t.co/P4pQedMzLW #JuicioProces",1,es
"@____oscar_ Te lo pregunto a ti concretamente.   Ya sé las múltiples cosas que quieren los independentistas, y por eso estoy en contra. Pero si digo según qué soy un demagogo.",1,es
El separatismo no respeta nada. Ni siquiera a los verdaderos exiliados ni su memoria. Recordemos como consideraban Azaña y Negrín a los nacionalistas catalanes. Y no se equivocaban. Vergüenza. https://t.co/hIDHUeUrua,0,es
"Artículo de un diario danés que desmonta la demagogia separata. Retrata el victimismo y la confrontación constante, la falta de mayoría social, el sistema electoral que les favorece, y el referendum fake del 1-O. Las mentiras🎗️de la  Dinamarca del sur'. https://t.co/HGM6DId3am",0,es
"@J_Zaragoza_ José porque no te vas un ratito al parque que hace buen dia!! PSOE.  No ha derogado la reforna laboral , no ha derogado la ley mordaza, y bla bla bla bla bla!! Se obtiene lo que se da..NADA! #NoATot #JoSócMurallaHumana  #JoAcuso https://t.co/9jnldcwtkt",1,es
"El tripartito PP-Cs-Vox es una realidad. Los números nos dicen que, sin los independentistas, el bloque PSOE-Podemos no va a tener mayoría frente a las tres derechas. Aun pareciendo paradójico: o hay una posición valiente para con Cataluña, para acercar al soberanismo, o gana Vox https://t.co/jgGQjQoSKm",1,es
"Injustamente tenía k huir o morir colgado,no huir era morir, huía pero no por cobardía por inteliguencia, regresaba y eliminaba al cacique, al sherif  y al juez y le devolvía al pueblo su dignidad, Puigdemont ha hecho muy bien en irse,pork a el sinó muere en circunstancias",1,es
"Juicio del  procés , en directo.? @larazon #jacobialcalde #Barcelona #tabarnia #España #unioneuropea https://t.co/g1niaBGmRe Hoy le toca declarar al sr. Jonqueras",0,es
"⚠️ Pendientes esta noche de @mas_que_pelotas, DE LIGT.   #MQPRadio",2,es
"@QuimTorraiPla @omnium @assemblea President, con todo respeto, a mí no me sorprende porque están siguiendo el guión del juicio de Altsasu. Reservado exclusivamente para independentistas.  Luego dicen que no es un juicio político.",1,es
"Recomendamos la entrevista a @salazar_octavio, firme defensor del #Feminismo y de la #IgualdadDeGénero:  La gestación subrogada convierte al ser humano en una mercancía . Vía @publico_es A.Moreno https://t.co/Nx8Cncl7Fr",2,es
Que dice Aitor Esteban PNV) que los catalanes no han sabido hacer política. “Hacer política” debe ser lo de aprobar los presupuestos con el 155 vigente. Hay que ser un “político abertzale estupendo” para decir esto con todo un Govern sentado en el banquillo y en el exilio. #lotsa https://t.co/64b2bnxSDB,1,es
Un joven denuncia la dictadura lingüística de Compromís mientras es acosado por un violento pancatalanista https://t.co/etv1oBGF0Z  #Fuerachiringuitosdegénero  #SiguemeYTeSigoVOX  #l6cAVotar,0,es
Únete a @MartesPodemos con el HT #LaPatriaSonPersonas X un país justo. Hay que limpiar la política d falsos patriotas d pulserita y partidos con caja B. Este país no está en venta. Todos los sábados a partir d las 20:00 @ahorapodemos  ??? https://t.co/cw3d3nM7IP,1,es
3. Las encuestas internas. Den tan malos resultados para Ciudadanos que necesiten un golpe de timón colocando de cara visible a Arrimadas aun sacrificando Cataluña.,0,es
"Los alemanes de entoces estaban tan desinformados como muchos españoles de hoy.  Respondían a gestos, a postureos, a banderas, a símbolos, a frases grandilocuentes, a mentiras que no identificaban como tales. La desinformación es la peor enemiga de la democracia. https://t.co/nAZlBTJTYP",1,es
"Tras una secesión, la hipotética república catalana tendrá un montón de partidos unionistas intentando reunificarse con España.   Solución indepe: prohibirlos. https://t.co/WOjwfribfx",0,es
"Recordarle al señor José Antonio Nieto que los mossos cerraron bastantes más colegios que la GC y la PN el #1Oct, sin utilizar la violencia contra los ciudadanos que querían votar. Ya que habla de ineficacia. #Judici1O #JudiciTV3CatRadio",1,es
"@xerfas2010_lpez @AnitaBotwin Lo sé. Y repito que no forma parte y seguramente votarían a favor de toda mi lista.  Tu no lo dices, pero muchos sí. Y el tuit viene a colación de eso,.. Es tan injusto echar la culpa de lo anterior a podemos como a los indepes de no aprobar los presupuestos. Esa era mi intención",1,es
"@josebaazkarraga El cinismo y falta d compromiso ante las injusticias d los miembros  del cine español, se puso ayer de manifiesto cuando ,para no  comprometerse ni con lo cercano ni con lo lejano, hablan de Palestina e ignoran la existencia de presos políticos en su propio País.",1,es
"Como se atreven ahora los partidos políticos a decir que VOX  no debe estar en el juicio??... cuando VOX  fue el único que planto cara a los separatistas,, y sin un duro de dinero publico.. yo aporte mis 20 € de mi bolsillo.. los 20€ mejor invertidos de mi vida...yo soy VOX",0,es
